locus prob log10(PO) qval alpha fst
11605 0.024001 -1.6092 0.75444 0.023898 0.019131
11610 0.010901 -1.9578 0.95061 0.0018706 0.018446
11612 0.0064503 -2.1876 0.98226 0.0011246 0.018371
1162 0.0088004 -2.0517 0.97463 -0.0043336 0.018288
11626 0.0073504 -2.1305 0.98119 -0.00045182 0.018350
11636 0.010601 -1.9700 0.95506 -0.0074111 0.018269
11639 0.0071504 -2.1426 0.98155 -0.0019562 0.018318
1164 0.0094005 -2.0227 0.96969 -0.0037071 0.018314
11644 0.0075504 -2.1187 0.98070 -0.0011315 0.018333
11646 0.0082004 -2.0826 0.97826 0.0035132 0.018452
11655 0.0086504 -2.0592 0.97568 -0.00017478 0.018360
11658 0.0076504 -2.1130 0.98043 -0.00041028 0.018350
11661 0.0078504 -2.1017 0.97975 0.0024732 0.018404
11662 0.0088004 -2.0517 0.97463 -0.0043340 0.018297
11667 0.0083504 -2.0747 0.97747 0.0023387 0.018425
11670 0.043102 -1.3464 0.61470 0.046856 0.019969
11677 0.0086004 -2.0617 0.97604 0.00077110 0.018399
11680 0.0061003 -2.2120 0.98241 -0.00017209 0.018352
11687 0.0068503 -2.1613 0.98196 0.0010323 0.018376
11688 0.0073004 -2.1335 0.98130 -0.00034033 0.018343
11693 0.016651 -1.7713 0.82877 -0.015242 0.018186
11696 0.0083004 -2.0773 0.97769 -0.00067495 0.018346
11698 0.011451 -1.9362 0.94233 0.0071373 0.018547
11702 0.0062003 -2.2049 0.98237 0.0013898 0.018377
11708 0.013051 -1.8787 0.90576 -0.0098263 0.018241
11712 0.0080504 -2.0907 0.97894 0.0033529 0.018434
11713 0.0090005 -2.0418 0.97300 0.0029206 0.018449
11714 0.0090505 -2.0394 0.97261 -0.0027165 0.018319
11719 0.0073504 -2.1305 0.98119 0.0026830 0.018416
11721 0.0058503 -2.2303 0.98246 -7.8526e-05 0.018345
11723 0.0061503 -2.2084 0.98238 0.00067693 0.018371
11726 0.0092005 -2.0322 0.97154 -0.0011258 0.018351
11727 0.0089504 -2.0443 0.97341 -0.0013360 0.018346
11731 0.0096505 -2.0112 0.96693 -0.0024235 0.018335
11742 0.0076504 -2.1130 0.98043 -0.0021263 0.018324
11750 0.0098005 -2.0045 0.96493 0.0019740 0.018441
11751 0.0084004 -2.0720 0.97723 -0.0041786 0.018287
11752 0.0082004 -2.0826 0.97826 -0.0046616 0.018287
11758 0.0073004 -2.1335 0.98130 -0.00075689 0.018339
11759 0.0086504 -2.0592 0.97568 -0.0030168 0.018321
11760 0.0082004 -2.0826 0.97826 0.0028466 0.018433
11767 0.010701 -1.9659 0.95348 -0.0070247 0.018269
11781 0.0084004 -2.0720 0.97723 -0.00066992 0.018380
11785 0.0094505 -2.0204 0.96918 -0.0017780 0.018350
11787 0.0065003 -2.1842 0.98225 0.0012975 0.018378
11795 0.010301 -1.9826 0.95924 -0.0021109 0.018367
11797 0.0078004 -2.1045 0.97994 0.0016347 0.018390
11798 0.022851 -1.6311 0.76203 0.021135 0.019045
11800 0.0074004 -2.1275 0.98105 -0.0011257 0.018336
11801 0.0094505 -2.0204 0.96918 -0.0043827 0.018292
1181 0.0094005 -2.0227 0.96969 0.0048243 0.018506
11811 0.0082004 -2.0826 0.97826 -0.00039223 0.018366
11813 0.019301 -1.7060 0.79598 0.018399 0.018958
11816 0.010301 -1.9826 0.95924 -0.0052423 0.018281
11821 0.0069003 -2.1581 0.98188 -0.00053064 0.018346
11828 0.011701 -1.9267 0.93745 -0.0092290 0.018236
11830 0.0072004 -2.1395 0.98148 0.00075761 0.018381
11833 0.13806 -0.79542 0.43713 0.18246 0.025128
11841 0.0092505 -2.0298 0.97114 0.0052880 0.018514
11849 0.010551 -1.9721 0.95578 -0.0072304 0.018266
1185 0.20466 -0.58952 0.34858 0.28146 0.029008
11859 0.0090505 -2.0394 0.97261 -0.0038447 0.018306
11873 0.0083504 -2.0747 0.97747 -0.0029920 0.018312
11883 0.012151 -1.9101 0.92795 -0.0084405 0.018249
11892 0.013601 -1.8605 0.89087 0.010261 0.018734
11908 0.0077004 -2.1101 0.98024 -7.4927e-05 0.018357
11909 0.012851 -1.8855 0.91199 -0.010883 0.018229
1191 0.0095505 -2.0158 0.96805 -0.0038177 0.018309
11913 0.0082004 -2.0826 0.97826 -0.0014865 0.018333
11915 0.0079504 -2.0961 0.97936 0.0033408 0.018445
11916 0.0093505 -2.0251 0.97016 -0.0042682 0.018294
11921 0.0083504 -2.0747 0.97747 0.00095738 0.018399
11928 0.0091005 -2.0370 0.97221 0.0052033 0.018491
11929 0.0070004 -2.1518 0.98177 -0.00018567 0.018353
1193 0.0078504 -2.1017 0.97975 -0.0019646 0.018319
11933 0.0073504 -2.1305 0.98119 -0.0010937 0.018335
11934 0.014351 -1.8368 0.87197 0.011628 0.018693
11937 0.0097505 -2.0067 0.96554 -0.0025716 0.018323
11950 0.0091505 -2.0346 0.97181 -0.0022751 0.018336
11953 0.0084004 -2.0720 0.97723 -0.0012686 0.018354
11958 0.0099505 -1.9978 0.96333 0.0051786 0.018509
11960 0.0085504 -2.0643 0.97636 0.00046082 0.018387
11963 0.0081004 -2.0880 0.97870 0.0039987 0.018447
11965 0.0075504 -2.1187 0.98070 0.0021942 0.018403
11976 0.014151 -1.8430 0.87755 -0.011596 0.018219
1198 0.010101 -1.9912 0.96161 0.0068605 0.018572
11983 0.0076004 -2.1159 0.98057 -0.00020065 0.018353
11988 0.0078504 -2.1017 0.97975 0.0042761 0.018462
1199 0.0078504 -2.1017 0.97975 -0.0033746 0.018298
11998 0.012001 -1.9156 0.93103 0.0076734 0.018617
11999 0.0079004 -2.0989 0.97957 0.0018720 0.018407
12009 0.0092505 -2.0298 0.97114 0.0055259 0.018503
12010 0.0088504 -2.0492 0.97421 -0.0044315 0.018290
12013 0.0096505 -2.0112 0.96693 0.0036078 0.018461
12016 0.010701 -1.9659 0.95348 -0.0057144 0.018278
12028 0.0092005 -2.0322 0.97154 -0.0039243 0.018309
12031 0.0085504 -2.0643 0.97636 0.00061641 0.018389
12032 0.0086504 -2.0592 0.97568 0.0014441 0.018387
12037 0.0070504 -2.1487 0.98169 -0.0021216 0.018313
12041 0.012601 -1.8941 0.91796 -0.010398 0.018229
12042 0.0081504 -2.0853 0.97848 -0.0031184 0.018309
12043 0.010751 -1.9639 0.95276 -0.0059013 0.018296
1205 0.0086004 -2.0617 0.97604 -0.00043788 0.018370
12051 0.0098005 -2.0045 0.96493 -0.0054067 0.018278
12054 0.0061003 -2.2120 0.98241 -0.00051080 0.018331
12057 0.0077504 -2.1073 0.98009 0.00065951 0.018369
12060 0.014701 -1.8262 0.86361 0.012022 0.018732
12061 0.0095005 -2.0181 0.96854 -0.0029670 0.018325
12062 0.0086004 -2.0617 0.97604 0.00037316 0.018387
12067 0.0075004 -2.1216 0.98082 -0.00032363 0.018363
12069 0.0083004 -2.0773 0.97769 0.0016330 0.018404
12076 0.0090005 -2.0418 0.97300 -0.0011336 0.018348
12080 0.0089004 -2.0467 0.97382 -0.0041442 0.018305
12086 0.0094505 -2.0204 0.96918 -0.0034401 0.018314
12088 0.0085504 -2.0643 0.97636 0.0029364 0.018430
12097 0.011851 -1.9211 0.93436 -0.0072892 0.018271
12101 0.012901 -1.8837 0.91052 -0.0098626 0.018240
12110 0.0063503 -2.1944 0.98230 0.0027511 0.018408
12111 0.011401 -1.9381 0.94320 -0.0069053 0.018266
12113 0.0089504 -2.0443 0.97341 -0.00090887 0.018368
12115 0.014251 -1.8399 0.87389 -0.011976 0.018216
12116 0.010401 -1.9784 0.95800 -0.0064472 0.018280
12119 0.0075504 -2.1187 0.98070 -0.00064733 0.018346
12126 0.0082004 -2.0826 0.97826 -0.0012018 0.018341
12128 0.010851 -1.9598 0.95115 0.0053602 0.018525
12129 0.013001 -1.8804 0.90728 0.0099751 0.018684
12131 0.0097005 -2.0090 0.96618 -0.0035854 0.018316
12133 0.0065503 -2.1809 0.98223 -0.0014350 0.018315
12136 0.014251 -1.8399 0.87389 -0.013223 0.018201
12143 0.0091005 -2.0370 0.97221 -7.9315e-05 0.018365
12145 0.022251 -1.6429 0.76816 0.021121 0.019026
12147 0.0096005 -2.0135 0.96758 -0.0050404 0.018287
12149 0.0074004 -2.1275 0.98105 -0.0010820 0.018337
12150 0.0076004 -2.1159 0.98057 -0.00055197 0.018361
12151 0.0095505 -2.0158 0.96805 0.00076389 0.018413
12163 0.0072504 -2.1365 0.98140 -0.0015807 0.018321
12167 0.010051 -1.9934 0.96214 -0.0063111 0.018275
12171 0.0088504 -2.0492 0.97421 -0.0026237 0.018317
12176 0.010251 -1.9848 0.95972 -0.0061813 0.018265
12182 0.0096505 -2.0112 0.96693 0.0014966 0.018449
12186 0.0085504 -2.0643 0.97636 0.0018784 0.018408
12187 0.0068503 -2.1613 0.98196 -0.0034810 0.018290
1219 0.0085504 -2.0643 0.97636 0.0053442 0.018495
12195 0.0067003 -2.1710 0.98210 0.0017279 0.018394
12196 0.0087504 -2.0542 0.97496 -0.00076936 0.018354
12197 0.0076004 -2.1159 0.98057 -0.0020460 0.018321
12198 0.011501 -1.9343 0.94148 0.0066143 0.018558
12199 0.0084504 -2.0694 0.97695 -0.00072943 0.018349
12207 0.0086004 -2.0617 0.97604 -0.0063888 0.018271
12214 0.042802 -1.3495 0.61753 0.050193 0.020174
12224 0.0083004 -2.0773 0.97769 0.0044507 0.018472
12232 0.0093505 -2.0251 0.97016 0.0027562 0.018471
12243 0.010751 -1.9639 0.95276 -0.0086283 0.018242
12247 0.0097005 -2.0090 0.96618 0.0053604 0.018483
12249 0.013551 -1.8621 0.89279 0.011248 0.018752
12250 0.011801 -1.9229 0.93543 -0.0081227 0.018255
12252 0.028801 -1.5279 0.70400 0.035206 0.019768
12257 0.0085504 -2.0643 0.97636 -0.0034766 0.018310
1226 0.0094005 -2.0227 0.96969 -0.0018714 0.018353
12260 0.015601 -1.8000 0.84523 -0.014307 0.018194
12262 0.010351 -1.9805 0.95867 -0.0075546 0.018256
1228 0.0081504 -2.0853 0.97848 -0.0027108 0.018314
12280 0.015151 -1.8129 0.85357 0.012653 0.018733
12286 0.0078004 -2.1045 0.97994 -0.0035250 0.018300
12293 0.0067503 -2.1677 0.98206 0.0022152 0.018402
123 0.0078004 -2.1045 0.97994 -0.00050885 0.018338
12304 0.0084004 -2.0720 0.97723 -0.0015430 0.018335
12314 0.0094005 -2.0227 0.96969 -0.0037811 0.018310
12322 0.0065503 -2.1809 0.98223 -0.00047082 0.018339
12323 0.0097005 -2.0090 0.96618 -0.0045488 0.018293
12326 0.0096005 -2.0135 0.96758 0.0051305 0.018492
12328 0.0089004 -2.0467 0.97382 0.0039814 0.018447
12331 0.0082004 -2.0826 0.97826 -4.3445e-05 0.018354
12334 0.0073004 -2.1335 0.98130 0.00017100 0.018357
12339 0.0076004 -2.1159 0.98057 -0.0015377 0.018325
12340 0.011101 -1.9498 0.94806 -0.0072287 0.018256
12343 0.0096505 -2.0112 0.96693 0.0025386 0.018448
12346 0.0096505 -2.0112 0.96693 -0.0044775 0.018310
12347 0.0081504 -2.0853 0.97848 -0.0022254 0.018317
1235 0.0078004 -2.1045 0.97994 -0.0027123 0.018307
12353 0.0076504 -2.1130 0.98043 0.00067259 0.018365
12360 0.0071504 -2.1426 0.98155 -0.0010508 0.018336
12362 0.0084504 -2.0694 0.97695 -0.0044894 0.018285
12363 0.0093505 -2.0251 0.97016 0.0017475 0.018422
12366 0.010501 -1.9742 0.95639 -0.0072572 0.018257
12370 0.0086504 -2.0592 0.97568 0.0013970 0.018411
12372 0.0090005 -2.0418 0.97300 0.0026036 0.018443
12373 0.0080504 -2.0907 0.97894 -0.0020265 0.018333
12377 0.018051 -1.7356 0.81513 0.018482 0.019000
1238 0.0084504 -2.0694 0.97695 -0.0034187 0.018308
12380 0.0096005 -2.0135 0.96758 -0.0042279 0.018288
12381 0.010401 -1.9784 0.95800 -0.0055667 0.018286
12383 0.0071004 -2.1456 0.98163 0.0010152 0.018385
12386 0.0059003 -2.2266 0.98245 0.00046421 0.018356
1239 0.012301 -1.9047 0.92503 0.0091305 0.018714
12390 0.0087504 -2.0542 0.97496 0.0051945 0.018485
12391 0.0084004 -2.0720 0.97723 -0.0020938 0.018317
12393 0.012051 -1.9137 0.93027 0.0063671 0.018578
12394 0.0089504 -2.0443 0.97341 -0.0038500 0.018297
12396 0.0089504 -2.0443 0.97341 -0.0037494 0.018300
12398 0.010051 -1.9934 0.96214 -0.00060941 0.018368
12402 0.0095005 -2.0181 0.96854 -0.0049117 0.018297
12404 0.0081004 -2.0880 0.97870 0.00081291 0.018372
12408 0.013101 -1.8770 0.90491 -0.0093674 0.018240
12410 0.0078504 -2.1017 0.97975 0.0038700 0.018455
12419 0.0083004 -2.0773 0.97769 -0.0016440 0.018329
1242 0.0096005 -2.0135 0.96758 0.0061835 0.018538
12420 0.0081504 -2.0853 0.97848 -0.0031398 0.018307
1243 0.0096005 -2.0135 0.96758 0.0044014 0.018462
12432 0.012151 -1.9101 0.92795 -0.0086672 0.018246
12434 0.015351 -1.8072 0.85244 0.011459 0.018689
12437 0.010001 -1.9956 0.96269 -0.0039816 0.018293
1245 0.0093005 -2.0274 0.97060 0.0035206 0.018462
12450 0.012551 -1.8958 0.91965 -0.010238 0.018232
12456 0.0072004 -2.1395 0.98148 -0.0027535 0.018311
12466 0.0086004 -2.0617 0.97604 -0.0038420 0.018298
12469 0.0081004 -2.0880 0.97870 -0.0012212 0.018352
12473 0.0073004 -2.1335 0.98130 -0.00079224 0.018340
12476 0.010351 -1.9805 0.95867 0.0036270 0.018477
12480 0.0078004 -2.1045 0.97994 0.0031862 0.018425
12487 0.0077504 -2.1073 0.98009 -0.00094401 0.018336
1249 0.0081004 -2.0880 0.97870 0.0020428 0.018404
12496 0.010251 -1.9848 0.95972 -0.0044435 0.018300
12507 0.0083004 -2.0773 0.97769 -1.3124e-05 0.018370
12508 0.037652 -1.4075 0.64609 0.045160 0.020062
12509 0.011851 -1.9211 0.93436 -0.0090004 0.018239
1251 0.0081504 -2.0853 0.97848 -0.0014013 0.018352
12513 0.0081004 -2.0880 0.97870 -0.0020781 0.018320
12514 0.011401 -1.9381 0.94320 -0.0093290 0.018239
12516 0.0084504 -2.0694 0.97695 -0.0034821 0.018300
12518 0.0072004 -2.1395 0.98148 -0.0014736 0.018341
12526 0.0077504 -2.1073 0.98009 -0.00085797 0.018346
12538 0.010901 -1.9578 0.95061 -0.0065027 0.018265
12543 0.0088004 -2.0517 0.97463 0.00046771 0.018389
12544 0.0089504 -2.0443 0.97341 0.0027086 0.018460
12546 0.0067503 -2.1677 0.98206 0.00027842 0.018366
12547 0.0071004 -2.1456 0.98163 0.00099310 0.018377
12549 0.011051 -1.9518 0.94903 -0.0088070 0.018242
12552 0.010201 -1.9869 0.96051 -0.0051723 0.018292
12553 0.016151 -1.7847 0.83483 0.013164 0.018756
12557 0.010251 -1.9848 0.95972 -0.0064733 0.018267
1256 0.0066503 -2.1743 0.98215 -0.00033469 0.018337
12564 0.0094505 -2.0204 0.96918 -0.0058283 0.018285
12566 0.010701 -1.9659 0.95348 0.0039464 0.018468
12569 0.0082004 -2.0826 0.97826 -0.0012229 0.018329
1257 0.0088004 -2.0517 0.97463 -0.0035209 0.018305
12577 0.012301 -1.9047 0.92503 0.0089705 0.018607
12580 0.0073004 -2.1335 0.98130 0.0015689 0.018386
12583 0.0093005 -2.0274 0.97060 -0.0046989 0.018285
12584 0.0085004 -2.0669 0.97666 -0.0010157 0.018360
12591 0.0095505 -2.0158 0.96805 0.0055794 0.018497
12592 0.0095005 -2.0181 0.96854 -0.0056107 0.018277
12594 0.011251 -1.9439 0.94594 -0.0077878 0.018263
12596 0.0088504 -2.0492 0.97421 2.2193e-06 0.018387
12597 0.0088504 -2.0492 0.97421 -0.0050862 0.018286
12598 0.014151 -1.8430 0.87755 0.010012 0.018645
12606 0.0088504 -2.0492 0.97421 -0.0043377 0.018300
12609 0.0096505 -2.0112 0.96693 -0.0058855 0.018270
1261 0.011101 -1.9498 0.94806 -0.0072542 0.018261
12610 0.0080504 -2.0907 0.97894 0.00040181 0.018390
12615 0.011901 -1.9192 0.93350 0.0081364 0.018633
12617 0.011351 -1.9400 0.94416 -0.0087147 0.018245
12628 0.0078504 -2.1017 0.97975 -0.00041758 0.018343
12630 0.012451 -1.8994 0.92191 0.0091475 0.018677
12631 0.0089004 -2.0467 0.97382 -0.0044536 0.018289
12633 0.010351 -1.9805 0.95867 -0.0069446 0.018262
12637 0.0082504 -2.0799 0.97796 -0.0015024 0.018337
12640 0.16891 -0.69200 0.38240 0.26267 0.029596
12642 0.012251 -1.9065 0.92601 -0.0083204 0.018246
12649 0.0094005 -2.0227 0.96969 0.0015933 0.018425
1265 0.011401 -1.9381 0.94320 -0.0071932 0.018263
12651 0.013051 -1.8787 0.90576 -0.0094435 0.018241
12654 0.0093505 -2.0251 0.97016 -0.0016867 0.018345
12657 0.010251 -1.9848 0.95972 -0.0042757 0.018306
12658 0.0076504 -2.1130 0.98043 -0.0034362 0.018293
12659 0.0092505 -2.0298 0.97114 0.0029948 0.018472
12669 0.0090505 -2.0394 0.97261 0.0065505 0.018543
12676 0.012601 -1.8941 0.91796 -0.0092192 0.018246
12678 0.017951 -1.7380 0.81635 0.017119 0.018982
12680 0.0097505 -2.0067 0.96554 -0.0047645 0.018304
12681 0.013201 -1.8736 0.90301 -0.010884 0.018217
12685 0.0073004 -2.1335 0.98130 -0.0022587 0.018310
12688 0.73279 0.43812 0.050156 1.0448 0.059113
1269 0.013751 -1.8557 0.88785 0.010605 0.018663
12691 0.0093505 -2.0251 0.97016 -0.0040221 0.018293
12701 0.0071504 -2.1426 0.98155 -0.00036521 0.018345
12707 0.010001 -1.9956 0.96269 -0.0074856 0.018269
12712 0.0089504 -2.0443 0.97341 -0.0039888 0.018303
12719 0.0064503 -2.1876 0.98226 -0.0016190 0.018320
1272 0.0080004 -2.0934 0.97913 -0.0031591 0.018307
12721 0.0075004 -2.1216 0.98082 -0.0014084 0.018330
12722 0.0077504 -2.1073 0.98009 -0.0033237 0.018300
12723 0.0085504 -2.0643 0.97636 -0.0026747 0.018328
12726 0.010651 -1.9680 0.95432 -0.0075179 0.018261
12729 0.0090005 -2.0418 0.97300 0.0038600 0.018465
1273 0.0081504 -2.0853 0.97848 -0.0021718 0.018316
12735 0.018351 -1.7283 0.81071 0.014804 0.018808
12741 0.0069003 -2.1581 0.98188 0.00065084 0.018367
12742 0.0079504 -2.0961 0.97936 -0.0025979 0.018311
12747 0.010051 -1.9934 0.96214 -0.0049998 0.018288
12749 0.0085004 -2.0669 0.97666 -0.0048693 0.018278
12751 0.0079004 -2.0989 0.97957 -0.0026307 0.018318
12753 0.0080004 -2.0934 0.97913 -0.0032151 0.018306
12760 0.010601 -1.9700 0.95506 -0.0068674 0.018265
12769 0.010451 -1.9763 0.95715 -0.0065988 0.018265
1277 0.0095005 -2.0181 0.96854 -0.0037659 0.018297
12773 0.0075004 -2.1216 0.98082 0.00056153 0.018368
12782 0.011051 -1.9518 0.94903 -0.0067206 0.018264
12786 0.0085004 -2.0669 0.97666 -0.0041312 0.018306
12796 0.48402 -0.027762 0.13755 0.65410 0.042853
12798 0.013951 -1.8493 0.88283 0.0098909 0.018742
12800 0.012101 -1.9119 0.92913 -0.0096048 0.018235
12803 0.0086004 -2.0617 0.97604 -0.0012595 0.018340
12807 0.0085004 -2.0669 0.97666 -0.0039598 0.018310
12808 0.0067003 -2.1710 0.98210 -0.0010455 0.018337
12811 0.010001 -1.9956 0.96269 -0.0057933 0.018274
12813 0.0093505 -2.0251 0.97016 -0.0049411 0.018286
12816 0.0070504 -2.1487 0.98169 -0.00040541 0.018334
12822 0.0075004 -2.1216 0.98082 -0.0021249 0.018320
12824 0.0075004 -2.1216 0.98082 -0.0014126 0.018340
12826 0.0084504 -2.0694 0.97695 -0.0031531 0.018311
12829 0.0085004 -2.0669 0.97666 -0.0026076 0.018317
1283 0.0077504 -2.1073 0.98009 0.00070137 0.018383
12830 0.011551 -1.9324 0.94040 -0.0083829 0.018247
12832 0.0086004 -2.0617 0.97604 0.00029227 0.018377
12835 0.0092505 -2.0298 0.97114 -0.0038215 0.018311
12839 0.0093505 -2.0251 0.97016 -0.0030716 0.018321
12851 0.0093005 -2.0274 0.97060 -0.0030922 0.018322
12858 0.0091505 -2.0346 0.97181 -0.00076479 0.018376
1286 0.0071504 -2.1426 0.98155 -0.0028066 0.018306
12861 0.010751 -1.9639 0.95276 -0.0094536 0.018236
12864 0.0072004 -2.1395 0.98148 -0.0015121 0.018329
12870 0.0073004 -2.1335 0.98130 0.0015248 0.018381
12872 0.015701 -1.7972 0.84438 0.012949 0.018753
12875 0.0060503 -2.2156 0.98242 0.0010063 0.018372
12882 0.0084504 -2.0694 0.97695 -0.0029196 0.018320
12885 0.023451 -1.6195 0.75775 0.024976 0.019285
12886 0.0072504 -2.1365 0.98140 0.0024919 0.018412
12891 0.0076004 -2.1159 0.98057 -0.0021701 0.018317
12895 0.0073004 -2.1335 0.98130 -0.0012123 0.018342
12901 0.0087004 -2.0567 0.97532 -0.0032143 0.018314
12905 0.010351 -1.9805 0.95867 -0.0066363 0.018263
12906 0.010801 -1.9618 0.95179 -0.0069025 0.018263
12907 0.011251 -1.9439 0.94594 -0.0070551 0.018261
1291 0.0092505 -2.0298 0.97114 0.00054980 0.018406
12913 0.0074504 -2.1246 0.98093 -0.0023209 0.018318
12914 0.0086004 -2.0617 0.97604 0.0011999 0.018384
12916 0.0082504 -2.0799 0.97796 0.0029031 0.018433
12918 0.0083004 -2.0773 0.97769 -0.0044172 0.018284
12926 0.0090505 -2.0394 0.97261 -5.2349e-05 0.018371
12928 0.024901 -1.5928 0.74513 0.021852 0.019018
12932 0.0094505 -2.0204 0.96918 -0.00086036 0.018380
12937 0.012751 -1.8889 0.91487 -0.010177 0.018231
12944 0.0097505 -2.0067 0.96554 -0.0013829 0.018360
12946 0.0099505 -1.9978 0.96333 0.0052450 0.018499
12948 0.0079004 -2.0989 0.97957 -0.00039398 0.018353
12960 0.010451 -1.9763 0.95715 -0.0069120 0.018262
12963 0.0089504 -2.0443 0.97341 -0.00032755 0.018358
12968 0.0084504 -2.0694 0.97695 0.0010768 0.018396
12977 0.010201 -1.9869 0.96051 -0.0042225 0.018306
12980 0.010201 -1.9869 0.96051 -0.0048101 0.018298
12981 0.0076504 -2.1130 0.98043 -0.0027229 0.018312
12992 0.0073504 -2.1305 0.98119 -0.0010645 0.018333
13 0.0076004 -2.1159 0.98057 -0.0011828 0.018338
130 0.0094505 -2.0204 0.96918 -0.0053811 0.018275
1300 0.0093505 -2.0251 0.97016 0.0035575 0.018447
13007 0.0088004 -2.0517 0.97463 -0.0053207 0.018276
13012 0.0096505 -2.0112 0.96693 -0.0040496 0.018304
13014 0.0099005 -2.0000 0.96399 0.0030235 0.018450
13016 0.0077504 -2.1073 0.98009 -0.00078260 0.018346
13017 0.0097505 -2.0067 0.96554 -0.0016555 0.018392
13026 0.0099005 -2.0000 0.96399 -0.0065083 0.018268
13036 0.0085004 -2.0669 0.97666 -0.0012618 0.018349
13038 0.0076004 -2.1159 0.98057 -0.0018665 0.018334
13040 0.0084004 -2.0720 0.97723 -0.00064283 0.018360
13045 0.012901 -1.8837 0.91052 0.010272 0.018663
13058 0.012451 -1.8994 0.92191 -0.0086696 0.018250
1306 0.010751 -1.9639 0.95276 -0.0037536 0.018330
13066 0.010101 -1.9912 0.96161 -0.0050484 0.018282
13068 0.010551 -1.9721 0.95578 -0.0068893 0.018268
1308 0.0085004 -2.0669 0.97666 0.0022678 0.018429
13080 0.0097505 -2.0067 0.96554 0.0057746 0.018499
13084 0.0085004 -2.0669 0.97666 -0.0041992 0.018289
1309 0.010401 -1.9784 0.95800 -0.0054854 0.018284
13091 0.0083004 -2.0773 0.97769 -0.0029826 0.018312
13092 0.0094505 -2.0204 0.96918 -0.0022085 0.018339
13104 0.0085504 -2.0643 0.97636 0.00040569 0.018394
13106 0.0079004 -2.0989 0.97957 0.00022860 0.018373
13108 0.0095505 -2.0158 0.96805 -0.0032889 0.018329
13109 0.0066003 -2.1776 0.98219 0.0014546 0.018372
13112 0.0081504 -2.0853 0.97848 -0.00086973 0.018364
13113 0.0086004 -2.0617 0.97604 0.0012221 0.018414
13117 0.0096505 -2.0112 0.96693 -0.0065094 0.018270
13127 0.011901 -1.9192 0.93350 -0.0078697 0.018257
13128 0.010351 -1.9805 0.95867 -0.0071163 0.018272
13131 0.0072504 -2.1365 0.98140 -0.0011457 0.018332
13134 0.0086504 -2.0592 0.97568 -0.0038139 0.018299
13139 0.0096005 -2.0135 0.96758 0.00070250 0.018410
13143 0.0089504 -2.0443 0.97341 -0.0028094 0.018317
13145 0.011751 -1.9248 0.93646 -0.0085825 0.018255
13148 0.011851 -1.9211 0.93436 0.0059078 0.018503
13153 0.0086004 -2.0617 0.97604 -0.0035600 0.018305
13154 0.0088004 -2.0517 0.97463 -0.00051035 0.018358
13162 0.0070504 -2.1487 0.98169 -0.00034956 0.018350
13164 0.0058003 -2.2340 0.98247 -0.00020664 0.018343
13167 0.011101 -1.9498 0.94806 -0.0065548 0.018272
13169 0.0074004 -2.1275 0.98105 -0.0014922 0.018328
1317 0.0088504 -2.0492 0.97421 0.0036806 0.018454
13186 0.0079004 -2.0989 0.97957 0.0016676 0.018403
13188 0.0091505 -2.0346 0.97181 -0.0050399 0.018285
13197 0.013951 -1.8493 0.88283 -0.010991 0.018220
13202 0.0068003 -2.1645 0.98201 0.00086929 0.018369
13205 0.010351 -1.9805 0.95867 0.0057058 0.018516
13212 0.0082004 -2.0826 0.97826 0.0039666 0.018464
13213 0.0081004 -2.0880 0.97870 -0.00029897 0.018360
13215 0.0073504 -2.1305 0.98119 -0.0028991 0.018305
13216 0.012151 -1.9101 0.92795 -0.0080193 0.018259
13218 0.0076504 -2.1130 0.98043 -0.0015483 0.018319
13219 0.0098005 -2.0045 0.96493 -0.0059216 0.018277
1322 0.0079504 -2.0961 0.97936 -0.0029413 0.018315
13220 0.012901 -1.8837 0.91052 -0.011858 0.018214
13225 0.0063503 -2.1944 0.98230 0.00043902 0.018354
13230 0.0090505 -2.0394 0.97261 0.00023238 0.018396
13232 0.011201 -1.9459 0.94682 -0.0090770 0.018239
13236 0.010551 -1.9721 0.95578 -0.0068394 0.018263
13239 0.0097005 -2.0090 0.96618 0.0051233 0.018530
1325 0.0073504 -2.1305 0.98119 -0.0022584 0.018307
13256 0.0095005 -2.0181 0.96854 -0.0046069 0.018288
13265 0.0086004 -2.0617 0.97604 0.0015270 0.018423
13270 0.0081004 -2.0880 0.97870 0.0035833 0.018451
